index,label,reward
295,0.0,0.11083984375
296,1.0,0.9873046875
297,0.0,0.53076171875
298,1.0,1.06640625
299,0.0,0.8974609375
300,1.0,0.69921875
301,0.0,0.50537109375
302,1.0,0.84765625
303,0.0,-0.05517578125
304,1.0,0.5986328125
305,0.0,0.5986328125
306,1.0,0.77099609375
307,0.0,0.24560546875
308,1.0,0.69921875
309,0.0,0.0994873046875
310,1.0,0.9384765625
311,0.0,-0.00970458984375
312,1.0,0.78271484375
313,0.0,0.33447265625
314,1.0,0.7236328125
315,0.0,0.42529296875
316,1.0,1.072265625
317,0.0,-0.06341552734375
318,1.0,0.76025390625
319,0.0,0.630859375
320,1.0,1.1025390625
321,0.0,0.29833984375
322,1.0,0.865234375
323,0.0,0.486328125
324,1.0,0.57958984375
325,0.0,0.452392578125
326,1.0,0.82080078125
327,0.0,0.401611328125
328,1.0,0.5732421875
329,0.0,0.311767578125
330,1.0,0.67578125
331,0.0,0.490234375
332,1.0,0.9501953125
333,0.0,0.426025390625
334,1.0,0.7392578125
335,0.0,0.412841796875
336,1.0,1.3916015625
337,0.0,0.67431640625
338,1.0,0.480224609375
339,0.0,0.416015625
340,1.0,0.96630859375
341,0.0,0.64501953125
342,1.0,0.94384765625
343,0.0,0.1451416015625
344,1.0,0.806640625
345,0.0,0.7607421875
346,1.0,0.84326171875
347,0.0,0.04498291015625
348,1.0,1.0595703125
349,0.0,0.44189453125
350,1.0,0.6650390625
351,0.0,0.351806640625
352,1.0,0.91259765625
353,0.0,0.255615234375
354,1.0,0.69921875
355,0.0,-0.03533935546875
356,1.0,1.0234375
357,0.0,0.267822265625
358,1.0,0.88720703125
359,0.0,0.0325927734375
360,1.0,0.94482421875
361,0.0,0.09796142578125
362,1.0,0.96533203125
363,0.0,0.17626953125
364,1.0,0.95068359375
365,0.0,0.56298828125
366,1.0,0.5830078125
367,0.0,-0.054046630859375
368,1.0,0.79248046875
369,0.0,0.32177734375
370,1.0,0.833984375
371,0.0,-0.09283447265625
372,1.0,0.9033203125
373,0.0,0.02191162109375
374,1.0,0.63671875
375,0.0,0.158935546875
376,1.0,0.4404296875
377,0.0,0.91455078125
378,1.0,0.79443359375
379,0.0,0.1802978515625
380,1.0,0.44873046875
381,0.0,0.30419921875
382,1.0,0.888671875
383,0.0,0.45751953125
384,1.0,0.42138671875
385,0.0,0.04742431640625
386,1.0,0.5361328125
387,0.0,0.3642578125
388,1.0,0.58642578125
389,0.0,0.54736328125
390,1.0,0.759765625
391,0.0,0.225341796875
392,1.0,0.6279296875
393,0.0,0.175537109375
394,1.0,0.8828125
395,0.0,0.12109375
396,1.0,0.6787109375
397,0.0,0.054168701171875
398,1.0,0.79541015625
399,0.0,-0.2685546875
400,1.0,0.63623046875
401,0.0,0.6142578125
402,1.0,0.260009765625
403,0.0,0.58154296875
404,1.0,0.7802734375
405,0.0,0.48193359375
406,1.0,0.12060546875
407,0.0,0.0191650390625
408,1.0,1.0791015625
409,0.0,0.37890625
410,1.0,0.578125
411,0.0,0.27490234375
412,1.0,0.69970703125
413,0.0,0.4443359375
414,1.0,0.7060546875
415,0.0,1.1875
416,1.0,0.615234375
417,0.0,-0.190673828125
418,1.0,0.94873046875
419,0.0,-0.048828125
420,1.0,1.0732421875
421,0.0,-0.34033203125
422,1.0,1.1201171875
423,0.0,0.6123046875
424,1.0,0.7177734375
425,0.0,-0.048431396484375
426,1.0,0.865234375
427,0.0,0.0288543701171875
428,1.0,0.87841796875
429,0.0,0.294921875
430,1.0,0.73486328125
431,0.0,0.01568603515625
432,1.0,0.67333984375
433,0.0,-0.1322021484375
434,1.0,0.9228515625
435,0.0,0.297119140625
436,1.0,0.06207275390625
437,0.0,0.173828125
438,1.0,1.2041015625
439,0.0,0.701171875
440,1.0,0.350341796875
441,0.0,-0.5791015625
442,1.0,0.79541015625
443,0.0,0.07073974609375
444,1.0,1.0625
445,0.0,0.1746826171875
446,1.0,0.849609375
447,0.0,0.5595703125
448,1.0,0.626953125
449,0.0,0.66748046875
450,1.0,0.6689453125
451,0.0,-0.210693359375
452,1.0,0.82080078125
453,0.0,0.517578125
454,1.0,0.73974609375
455,0.0,0.491455078125
456,1.0,0.8115234375
457,0.0,0.332275390625
458,1.0,0.8310546875
459,0.0,0.302734375
460,1.0,1.07421875
461,0.0,0.1807861328125
462,1.0,0.76220703125
463,0.0,0.43701171875
464,1.0,1.015625
465,0.0,0.29541015625
466,1.0,1.2001953125
467,0.0,0.046356201171875
468,1.0,0.78369140625
469,0.0,-0.1280517578125
470,1.0,0.6708984375
471,0.0,-0.0166778564453125
472,1.0,0.71484375
473,0.0,0.1324462890625
474,1.0,1.0107421875
475,0.0,1.0107421875
476,1.0,0.673828125
477,0.0,0.1373291015625
478,1.0,1.1064453125
479,0.0,0.001621246337890625
480,1.0,0.4375
481,0.0,0.4375
482,1.0,0.76611328125
483,0.0,0.84521484375
484,1.0,0.96875
485,0.0,0.1875
486,1.0,0.77978515625
487,0.0,0.2841796875
488,1.0,0.63232421875
489,0.0,0.246337890625
490,1.0,0.334228515625
491,0.0,1.5556640625
492,1.0,0.50048828125
493,0.0,0.2469482421875
494,1.0,1.08203125
495,0.0,0.153076171875
496,1.0,1.0009765625
497,0.0,-0.1358642578125
498,1.0,0.94140625
499,0.0,0.2427978515625
500,1.0,1.958984375
501,0.0,0.97900390625
502,1.0,0.681640625
503,0.0,0.203369140625
504,1.0,0.70751953125
505,0.0,-0.2257080078125
506,1.0,0.95263671875
507,0.0,-0.129638671875
508,1.0,-0.0092010498046875
509,0.0,0.0401611328125
510,1.0,0.6884765625
511,0.0,0.37255859375
512,1.0,0.94921875
513,0.0,-0.053619384765625
514,1.0,0.6455078125
515,0.0,-0.12408447265625
516,1.0,0.53076171875
517,0.0,0.1473388671875
518,1.0,1.0078125
519,0.0,0.446044921875
520,1.0,0.89599609375
521,0.0,0.354248046875
522,1.0,0.54443359375
523,0.0,-0.2020263671875
524,1.0,1.1220703125
525,0.0,0.1258544921875
526,1.0,0.8544921875
527,0.0,-0.41943359375
528,1.0,0.90185546875
529,0.0,0.3388671875
530,1.0,0.59375
531,0.0,0.0777587890625
532,1.0,1.193359375
533,0.0,0.09100341796875
534,1.0,0.8017578125
535,0.0,0.06683349609375
536,1.0,0.477294921875
537,0.0,-0.136474609375
538,1.0,1.10546875
539,0.0,0.51708984375
540,1.0,0.82421875
541,0.0,1.06640625
542,1.0,0.6982421875
543,0.0,0.4443359375
544,1.0,0.9794921875
545,0.0,0.9794921875
546,1.0,0.89697265625
547,0.0,0.755859375
548,1.0,0.94482421875
549,0.0,0.470703125
550,1.0,0.88134765625
551,0.0,-0.1962890625
552,1.0,0.83740234375
553,0.0,0.389404296875
554,1.0,0.78515625
555,0.0,-0.03167724609375
556,1.0,0.68408203125
557,0.0,0.413818359375
558,1.0,0.056060791015625
559,0.0,0.056060791015625
560,1.0,0.67333984375
561,0.0,-0.2080078125
562,1.0,0.8193359375
563,0.0,0.275634765625
564,1.0,1.27734375
565,0.0,0.2080078125
566,1.0,0.1724853515625
567,0.0,-0.175537109375
568,1.0,0.5830078125
569,0.0,0.38916015625
570,1.0,1.0078125
571,0.0,0.2474365234375
572,1.0,0.76220703125
573,0.0,0.63623046875
574,1.0,0.9462890625
575,0.0,0.77685546875
576,1.0,0.72314453125
577,0.0,0.28369140625
578,1.0,0.80419921875
579,0.0,0.44482421875
580,1.0,1.107421875
581,0.0,0.76123046875
582,1.0,0.393310546875
583,0.0,0.239990234375
584,1.0,0.384521484375
585,0.0,0.384521484375
586,1.0,0.60986328125
587,0.0,-0.2430419921875
588,1.0,0.57373046875
589,0.0,0.326171875
590,1.0,-0.1561279296875
591,0.0,0.58251953125
592,1.0,0.96337890625
593,0.0,0.2073974609375
594,1.0,1.21484375
595,0.0,1.166015625
596,1.0,0.306396484375
597,0.0,0.306396484375
598,1.0,0.5087890625
599,0.0,-0.028350830078125
600,1.0,1.08203125
601,0.0,0.327880859375
602,1.0,0.86474609375
603,0.0,0.40869140625
604,1.0,0.736328125
605,0.0,0.040802001953125
606,1.0,1.048828125
607,0.0,0.441162109375
608,1.0,0.7265625
609,0.0,0.37646484375
610,1.0,0.6337890625
611,0.0,0.6787109375
612,1.0,0.7568359375
613,0.0,0.43212890625
614,1.0,0.30517578125
615,0.0,0.1817626953125
616,1.0,0.467041015625
617,0.0,0.23486328125
618,1.0,0.93994140625
619,0.0,0.1531982421875
620,1.0,0.6728515625
621,0.0,0.60791015625
622,1.0,0.9619140625
623,0.0,0.61572265625
624,1.0,0.49365234375
625,0.0,-0.04168701171875
626,1.0,0.50048828125
627,0.0,0.39794921875
628,1.0,-1.037109375
629,0.0,0.051788330078125
630,1.0,1.072265625
631,0.0,0.352294921875
632,1.0,0.88525390625
633,0.0,0.2401123046875
634,1.0,0.96044921875
635,0.0,0.4345703125
636,1.0,0.94677734375
637,0.0,0.13232421875
638,1.0,0.744140625
639,0.0,0.1513671875
640,1.0,1.0419921875
641,0.0,0.71728515625
642,1.0,0.642578125
643,0.0,0.52294921875
644,1.0,0.56396484375
645,0.0,0.662109375
646,1.0,0.51171875
647,0.0,-0.0328369140625
648,1.0,0.5439453125
649,0.0,0.22802734375
650,1.0,0.833984375
651,0.0,0.45849609375
652,1.0,0.7646484375
653,0.0,0.0208740234375
654,1.0,0.76025390625
655,0.0,-0.2161865234375
656,1.0,0.50146484375
657,0.0,0.11572265625
658,1.0,0.84130859375
659,0.0,-0.278076171875
660,1.0,0.892578125
661,0.0,0.42236328125
662,1.0,0.64892578125
663,0.0,0.051849365234375
664,1.0,1.109375
665,0.0,-0.11883544921875
666,1.0,0.91748046875
667,0.0,0.435302734375
668,1.0,1.458984375
669,0.0,-0.031707763671875
670,1.0,0.8798828125
671,0.0,0.74853515625
672,1.0,0.93017578125
673,0.0,0.93017578125
674,1.0,1.115234375
675,0.0,0.1524658203125
676,1.0,0.6982421875
677,0.0,0.413818359375
678,1.0,0.921875
679,0.0,-0.056549072265625
680,1.0,0.55712890625
681,0.0,0.55712890625
682,1.0,0.7626953125
683,0.0,-0.11126708984375
684,1.0,0.280029296875
685,0.0,0.280029296875
686,1.0,0.6796875
687,0.0,0.6796875
688,1.0,0.626953125
689,0.0,0.626953125
690,1.0,0.994140625
691,0.0,0.56884765625
692,1.0,1.064453125
693,0.0,0.33251953125
694,1.0,0.5771484375
695,0.0,-0.01502227783203125
696,1.0,0.8681640625
697,0.0,0.609375
698,1.0,0.67431640625
699,0.0,-0.270263671875
700,1.0,0.44775390625
701,0.0,0.495361328125
702,1.0,0.5166015625
703,0.0,0.0158538818359375
704,1.0,0.5546875
705,0.0,0.37890625
706,1.0,0.65185546875
707,0.0,-0.117431640625
708,1.0,0.82666015625
709,0.0,0.029083251953125
710,1.0,0.6259765625
711,0.0,0.6259765625
712,1.0,0.48486328125
713,0.0,0.48486328125
714,1.0,1.2861328125
715,0.0,0.41259765625
716,1.0,0.73095703125
717,0.0,0.1259765625
718,1.0,0.99755859375
719,0.0,0.63818359375
720,1.0,0.79833984375
721,0.0,0.1856689453125
722,1.0,0.452392578125
723,0.0,0.264892578125
724,1.0,1.046875
725,0.0,0.250732421875
726,1.0,0.53564453125
727,0.0,0.53564453125
728,1.0,0.026336669921875
729,0.0,0.026336669921875
730,1.0,0.82568359375
731,0.0,0.451171875
732,1.0,0.587890625
733,0.0,-0.1756591796875
734,1.0,0.677734375
735,0.0,0.33203125
736,1.0,0.73095703125
737,0.0,0.06439208984375
738,1.0,0.60302734375
739,0.0,0.0240631103515625
740,1.0,0.461669921875
741,0.0,0.461669921875
742,1.0,0.583984375
743,0.0,-0.0201873779296875
744,1.0,0.935546875
745,0.0,0.51904296875
746,1.0,1.3251953125
747,0.0,0.1646728515625
748,1.0,1.2587890625
749,0.0,-0.03936767578125
750,1.0,0.6376953125
751,0.0,-0.1087646484375
752,1.0,0.73486328125
753,0.0,0.65087890625
754,1.0,1.0830078125
755,0.0,0.286865234375
756,1.0,0.763671875
757,0.0,0.08758544921875
758,1.0,1.0712890625
759,0.0,0.3759765625
760,1.0,0.8974609375
761,0.0,0.3994140625
762,1.0,0.11932373046875
763,0.0,-0.13916015625
764,1.0,1.9658203125
765,0.0,0.0997314453125
766,1.0,1.0126953125
767,0.0,0.6923828125
768,1.0,0.78466796875
769,0.0,0.0943603515625
770,1.0,1.177734375
771,0.0,0.11517333984375
772,1.0,0.93115234375
773,0.0,-0.19189453125
774,1.0,0.60498046875
775,0.0,0.409912109375
776,1.0,0.68505859375
777,0.0,0.282470703125
778,1.0,1.05859375
779,0.0,-0.07843017578125
780,1.0,0.6435546875
781,0.0,-0.08367919921875
782,1.0,0.75
783,0.0,0.75
784,1.0,0.493408203125
785,0.0,0.282958984375
786,1.0,0.78515625
787,0.0,0.18798828125
788,1.0,0.363037109375
789,0.0,0.1319580078125
790,1.0,0.9609375
791,0.0,0.00765228271484375
792,1.0,0.814453125
793,0.0,0.12396240234375
794,1.0,0.70361328125
795,0.0,0.35009765625
796,1.0,0.9775390625
797,0.0,0.9775390625
798,1.0,0.83642578125
799,0.0,0.68017578125
800,1.0,0.83349609375
801,0.0,0.48681640625
802,1.0,0.900390625
803,0.0,0.11114501953125
804,1.0,0.5302734375
805,0.0,0.44140625
806,1.0,0.994140625
807,0.0,0.0187835693359375
808,1.0,0.83154296875
809,0.0,-0.080322265625
810,1.0,-0.1612548828125
811,0.0,0.6787109375
812,1.0,0.88671875
813,0.0,0.9228515625
814,1.0,1.095703125
815,0.0,-0.1829833984375
816,1.0,0.623046875
817,0.0,0.137451171875
818,1.0,1.0224609375
819,0.0,0.5048828125
820,1.0,1.1123046875
821,0.0,0.2890625
822,1.0,0.7216796875
823,0.0,0.06207275390625
824,1.0,0.9892578125
825,0.0,0.77685546875
826,1.0,0.7353515625
827,0.0,0.27001953125
828,1.0,0.515625
829,0.0,0.18359375
830,1.0,0.6943359375
831,0.0,0.19091796875
832,1.0,0.9814453125
833,0.0,-0.08673095703125
834,1.0,0.53369140625
835,0.0,0.3193359375
836,1.0,0.90673828125
837,0.0,0.392822265625
838,1.0,0.806640625
839,0.0,-0.6328125
840,1.0,0.8134765625
841,0.0,0.419189453125
842,1.0,0.80224609375
843,0.0,0.28369140625
844,1.0,0.4453125
845,0.0,0.09552001953125
846,1.0,0.88037109375
847,0.0,0.0154571533203125
848,1.0,0.927734375
849,0.0,0.426513671875
850,1.0,0.9775390625
851,0.0,0.07861328125
852,1.0,0.5458984375
853,0.0,0.026947021484375
854,1.0,0.89892578125
855,0.0,0.2330322265625
856,1.0,0.498779296875
857,0.0,0.417236328125
858,1.0,0.955078125
859,0.0,0.1724853515625
860,1.0,0.90869140625
861,0.0,0.04400634765625
862,1.0,0.09942626953125
863,0.0,-0.01305389404296875
864,1.0,0.8828125
865,0.0,0.10986328125
866,1.0,0.8896484375
867,0.0,0.274169921875
868,1.0,0.78515625
869,0.0,0.2003173828125
870,1.0,0.505859375
871,0.0,0.0489501953125
872,1.0,0.5556640625
873,0.0,-0.273193359375
874,1.0,0.7216796875
875,0.0,-0.143798828125
876,1.0,0.8515625
877,0.0,0.29248046875
878,1.0,1.0390625
879,0.0,0.11553955078125
880,1.0,1.0791015625
881,0.0,0.09112548828125
882,1.0,0.64306640625
883,0.0,0.626953125
884,1.0,0.64111328125
885,0.0,0.036712646484375
886,1.0,0.935546875
887,0.0,-0.144775390625
888,1.0,0.6552734375
889,0.0,-0.10052490234375
890,1.0,0.78515625
891,0.0,0.52880859375
892,1.0,0.61279296875
893,0.0,-0.134033203125
894,1.0,0.8974609375
895,0.0,0.0970458984375
896,1.0,1.041015625
897,0.0,0.360595703125
898,1.0,0.5263671875
899,0.0,-0.1370849609375
900,1.0,1.068359375
901,0.0,-0.09027099609375
902,1.0,0.6796875
903,0.0,0.45947265625
904,1.0,0.7158203125
905,0.0,-0.5693359375
906,1.0,0.845703125
907,0.0,0.2978515625
908,1.0,0.92578125
909,0.0,0.448974609375
910,1.0,0.385498046875
911,0.0,0.385498046875
912,1.0,0.97021484375
913,0.0,-0.4560546875
914,1.0,1.0595703125
915,0.0,0.44287109375
916,1.0,0.61083984375
917,0.0,0.239013671875
918,1.0,0.60595703125
919,0.0,0.19091796875
920,1.0,0.443359375
921,0.0,0.474365234375
922,1.0,0.71484375
923,0.0,0.10528564453125
924,1.0,1.201171875
925,0.0,0.8876953125
926,1.0,0.94873046875
927,0.0,-0.201904296875
928,1.0,0.91650390625
929,0.0,0.3701171875
930,1.0,0.767578125
931,0.0,0.52587890625
932,1.0,0.6220703125
933,0.0,0.51220703125
934,1.0,0.90380859375
935,0.0,0.90380859375
936,1.0,0.8984375
937,0.0,0.348388671875
938,1.0,0.69140625
939,0.0,-0.13427734375
940,1.0,0.794921875
941,0.0,-0.09649658203125
942,1.0,0.51611328125
943,0.0,0.3125
944,1.0,0.56591796875
945,0.0,0.5244140625
946,1.0,0.91943359375
947,0.0,-0.20458984375
948,1.0,0.54150390625
949,0.0,-0.01346588134765625
950,1.0,0.85791015625
951,0.0,0.521484375
952,1.0,0.1055908203125
953,0.0,-0.0770263671875
954,1.0,0.397216796875
955,0.0,0.397216796875
956,1.0,0.43798828125
957,0.0,0.184814453125
958,1.0,0.54296875
959,0.0,0.36474609375
960,1.0,0.2254638671875
961,0.0,0.7373046875
962,1.0,0.1788330078125
963,0.0,-0.1373291015625
964,1.0,0.7109375
965,0.0,-0.0601806640625
966,1.0,0.87353515625
967,0.0,0.30322265625
968,1.0,0.822265625
969,0.0,0.296630859375
970,1.0,0.58154296875
971,0.0,0.58154296875
972,1.0,0.96435546875
973,0.0,0.46484375
974,1.0,0.65234375
975,0.0,-0.431884765625
976,1.0,0.480712890625
977,0.0,0.005481719970703125
978,1.0,0.955078125
979,0.0,0.01517486572265625
980,1.0,0.513671875
981,0.0,0.06475830078125
982,1.0,0.81689453125
983,0.0,0.12890625
984,1.0,0.77685546875
985,0.0,0.77685546875
986,1.0,0.77685546875
987,0.0,0.019500732421875
988,1.0,0.1490478515625
989,0.0,0.1490478515625
990,1.0,0.74365234375
991,0.0,0.4716796875
992,1.0,0.6396484375
993,0.0,-0.004077911376953125
994,1.0,0.708984375
995,0.0,-0.211181640625
996,1.0,0.59375
997,0.0,-0.16748046875
998,1.0,0.80419921875
999,0.0,0.80419921875
1000,1.0,0.08502197265625
1001,0.0,0.08502197265625
1002,1.0,0.6220703125
1003,0.0,0.485595703125
1004,1.0,0.62109375
1005,0.0,0.34912109375
1006,1.0,0.308837890625
1007,0.0,0.310791015625
1008,1.0,0.55908203125
1009,0.0,0.45263671875
1010,1.0,0.76904296875
1011,0.0,0.64013671875
1012,1.0,0.82421875
1013,0.0,-0.007205963134765625
1014,1.0,0.7373046875
1015,0.0,-0.37451171875
1016,1.0,0.94775390625
1017,0.0,-0.1082763671875
1018,1.0,0.90771484375
1019,0.0,0.319580078125
1020,1.0,0.80419921875
1021,0.0,0.489501953125
1022,1.0,0.76318359375
1023,0.0,0.1778564453125
1024,1.0,0.74853515625
1025,0.0,-0.049041748046875
1026,1.0,0.7734375
1027,0.0,-0.3828125
1028,1.0,0.64501953125
1029,0.0,-0.2469482421875
1030,1.0,0.1231689453125
1031,0.0,0.1231689453125
1032,1.0,0.595703125
1033,0.0,0.447265625
1034,1.0,0.6953125
1035,0.0,0.131591796875
1036,1.0,0.95068359375
1037,0.0,0.23193359375
1038,1.0,0.8642578125
1039,0.0,0.7041015625
1040,1.0,1.111328125
1041,0.0,0.323974609375
1042,1.0,0.68212890625
1043,0.0,0.414794921875
1044,1.0,1.0439453125
1045,0.0,0.0662841796875
1046,1.0,0.9384765625
1047,0.0,0.250732421875
1048,1.0,0.951171875
1049,0.0,0.72998046875
1050,1.0,0.96533203125
1051,0.0,0.3251953125
1052,1.0,0.701171875
1053,0.0,0.0078125
1054,1.0,0.478759765625
1055,0.0,0.478759765625
1056,1.0,0.27294921875
1057,0.0,0.06292724609375
1058,1.0,0.488525390625
1059,0.0,-0.11181640625
1060,1.0,0.6728515625
